Cycle,CC_Duration_seconds,CV_Duration_seconds,Voltage_Slope_at_38V,Avg_Temperature_during_CCCV_Celsius,Avg_Current_during_CCCV,Avg_Voltage_during_CC,Energy_during_CCCV_VAs,SoH_at_Cycle_End
24,1974.571013221168,2960.9604697139002,0.00010029607902998713,26.041766369635788,-0.8991853311451043,4.182241174454305,18507.947681741145,0.9303948562884542
25,1962.0017928185407,2969.713031013147,0.00010112675769493804,26.038668583278724,-0.897440398774825,4.182535828584969,18459.672026621378,0.9283425535537267
26,1962.5074297955725,2978.50751847669,0.00010289182207172745,26.036902154713445,-0.8972911518887607,4.182606884461072,18491.912310813863,0.9263071742000282
27,2012.0902703973697,2986.90921010694,0.00010720894013818705,26.03990608284229,-0.9029666772935434,4.1817944543334145,18821.99152295879,0.9242878730746363
28,1968.3021489337552,2995.8373130953405,0.00010630270283109103,26.03385984867811,-0.8974262622668646,4.182643795088423,18581.54838310798,0.9222857942537952
29,1932.5274947519647,3004.7966975928284,0.00010564866028700201,26.02851939056413,-0.8928412460192455,4.183320961526861,18391.11134211746,0.9202988247918381
30,1983.7948945952812,3016.7914106630487,0.00010992634997634282,26.03228017612651,-0.8992273686299621,4.182421793186804,18754.137062123184,0.9183274183437673
31,1962.5090971630998,3048.813766535837,0.00011162322697755994,26.02615296508095,-0.897064564503382,4.182766852199054,18751.475380319134,0.9132841245797648
32,1921.4357669391902,3045.892984535778,0.0001108667754981564,26.019875028569246,-0.8906098571428219,4.183725857358796,18459.339663905837,0.9113655196890927
33,1949.3172412615968,3055.04700172483,0.00011256002801322135,26.02107300606318,-0.8938071302910005,4.183256472797457,18660.64699715847,0.9094610394037065
34,1924.761515207705,3065.3878319226205,0.00011232124534952398,26.016888064190436,-0.8904602106244507,4.18372115936788,18540.97287358254,0.9075700098730776
35,1939.682742855046,3073.8545597060584,0.00011312686677768594,26.016957571364202,-0.8921139014202019,4.183463202512554,18660.752779592396,0.905692955088214
36,1851.2039076122455,3092.173285182682,0.00011144612703108472,26.007100013005843,-0.8820268531000599,4.184906090375998,18200.881669121485,0.9038295374465601
37,1866.3226829986088,3092.2146086363355,0.0001123585471473447,26.006451614986034,-0.8827608154086948,4.184796711267052,18271.171064545233,0.9019772357885664
38,1904.4858441264369,3102.470626655733,0.00011320696988772333,26.008797379558096,-0.8872424884988244,4.184123284302904,18538.773942965156,0.900138672672861
39,1889.0144339038525,3115.5008112612413,0.00011276821111870852,26.006151623658827,-0.8856718972359449,4.184320814694094,18498.205667269867,0.898311730301465
40,1838.655790717341,3134.516338591464,0.00011263273962734688,26.000427782870293,-0.8804039753503986,4.185056194748122,18277.804979853478,0.8964982896594338
41,1876.373974579852,3145.764206742868,0.0001118120907490465,25.999242608411826,-0.8832099400224269,4.184563641815715,18513.244634296792,0.8918599469525186
42,1851.4801048513036,3158.518866721657,0.00011153779599928221,25.995645536299453,-0.8803962721875996,4.184928235224541,18412.030267556212,0.8900880545189049
43,1778.4258787634317,3164.273428691551,0.00011126942363848258,25.986495446557864,-0.8707724016718843,4.186261731226937,17974.801618791666,0.8883270496459218
44,1860.5680550707038,3173.7267464965116,0.0001102406174460259,25.99358907483113,-0.8808123743365411,4.184747263287842,18508.750300860258,0.8865778841575305
45,1792.4765315935947,3192.105334765045,0.00011049917573267495,25.98604239863928,-0.8731947066684411,4.185796572917965,18174.346885161533,0.8848396383189883
46,1804.5306539998855,3203.9065325134434,0.0001096381080427887,25.986231333622694,-0.8748665738130553,4.1854909117119,18294.198196409026,0.88311170082038
47,1794.0376664903015,3202.0286975794006,0.00010932654723850785,25.982786676069605,-0.8721931381436503,4.1858315004747135,18195.466016036506,0.8813945656377726
48,1775.3087733390275,3214.189177752938,0.0001088559195614354,25.97889913412854,-0.8695525434803165,4.186124412906678,18118.40034300126,0.8796874343712775
49,1744.633722504368,3224.176828988595,0.00010861281666222147,25.97421108906746,-0.865725725375198,4.186619171054864,17967.10369348589,0.8779907068601236
50,1774.4542799717747,3231.3530219073873,0.0001073080259037934,25.97674000853712,-0.8694258993330344,4.186014135525618,18174.133950598036,0.8763038637299498
51,1687.9924532191362,3262.1145689575933,0.0001065896715240662,25.964377644089986,-0.8586811699223174,4.187318561279363,17758.20577568875,0.8719999702142269
52,1754.5420278834645,3268.1721713310108,0.00010476156651031965,25.96993083218818,-0.8666101730290696,4.186128894550095,18176.982031825595,0.8703478653266413
53,1722.5191112002358,3278.4726507514715,0.0001044585673939738,25.965283920648154,-0.8624528847121985,4.186634150704518,18014.83928704491,0.8687057132771602
54,1693.2714827409945,3296.3307420178317,0.00010400445345725914,25.961922093990307,-0.8596741210213179,4.186931040964344,17917.800648005956,0.8670717644313864
55,1695.085630177753,3315.2632619417273,0.00010297303556576487,25.96184324461259,-0.8609803061751299,4.186660428133294,18017.755373675718,0.8654475716232293
56,1747.857679151697,3315.9545868996065,0.0001009915527588022,25.965440426929575,-0.8665050223879405,4.18576404692021,18320.706505308517,0.8638317421587198
57,1678.740861223545,3321.6021246211603,0.00010181189474888289,25.95613335072741,-0.8568515153948459,4.1870424491944815,17897.927855216938,0.8622249932257882
58,1660.1374662646558,3342.173776031239,0.00010118106868893528,25.954317977805236,-0.8559072943351473,4.187090345936028,17885.49449793869,0.8606268645469365
59,1632.3959649736062,3349.478852090193,0.0001008522291580001,25.950003138302563,-0.8520784674240047,4.187530177272458,17735.598044162864,0.8590373844181043
60,1684.3941548878793,3349.6272313476074,9.919398638763566e-05,25.95347541256297,-0.8572956479400768,4.186691165939124,18025.21199650675,0.8574561695117775
61,1638.7351959680673,3376.0403676822316,9.772682072537939e-05,25.9457726485735,-0.8513813764106212,4.187249644208303,17835.93313245987,0.8534358339181876
62,1692.7432395631913,3402.7434376147576,9.526834308774129e-05,25.952441461428595,-0.8603477734564183,4.185844536232428,18304.147127469536,0.8518844883777751
63,1630.7480631351937,3398.293434465537,9.61340054169181e-05,25.94260800512936,-0.8504194948593647,4.18718089656929,17865.83700139625,0.8503398205088052
64,1613.3278781475965,3407.4631040138192,9.550764958624752e-05,25.93996473604384,-0.8480166182049138,4.1873762760993,17787.327976823366,0.8488035479325271
65,1631.0737329951953,3416.833392333472,9.434193115240991e-05,25.94085686933496,-0.8504854878431147,4.186949594550327,17932.505515115176,0.8472751119657164
66,1611.1372792434413,3431.439333803719,9.37837875196676e-05,25.938256295543724,-0.848466273530384,4.187116028459499,17872.063368667135,0.8457541595390664
67,1587.3121593066026,3438.316356014926,9.343325532341559e-05,25.933863998929333,-0.8448423476224213,4.18750541975278,17738.43825311607,0.8442408051887623
68,1555.8813684957568,3453.431259535486,9.293141779662985e-05,25.93043464831227,-0.8415240050853008,4.187823519532703,17613.424970899225,0.8427346355158909
69,1668.1599312042817,3458.4350629840046,9.017305988434123e-05,25.941505494569576,-0.8554988809238584,4.185765586869757,18310.883271359256,0.8412362300578428
70,1555.3453760365956,3474.921845649369,9.127279383511037e-05,25.92864348981589,-0.841632768601068,4.1875792742797735,17687.559105891185,0.8397452726588782
71,1521.2384720433038,3493.26075747679,8.969890395941517e-05,25.92162879583723,-0.8362301927745285,4.188000752081991,17521.5024317916,0.83597074931051
72,1583.0976500378456,3502.546238098759,8.821553527403429e-05,25.927477097837908,-0.8441707643917148,4.186831174618923,17930.77999711397,0.8345045321612246
73,1622.2416508484166,3524.5311920240056,8.669252602401187e-05,25.93240561297329,-0.8507364632313071,4.185788186615816,18280.181303920403,0.8330452212716504
74,1519.406794906361,3528.1256160815246,8.761996526684968e-05,25.919400269876476,-0.8366986830838476,4.1876116886224395,17643.912023812256,0.8315926594264077
75,1583.3225647071376,3529.1552209893707,8.619607049923511e-05,25.924762586292893,-0.8438798272022132,4.186531574782428,18016.84531844891,0.8301468153536231
76,1533.3367922380567,3554.971429997124,8.595688291907974e-05,25.9200009299065,-0.839404894253659,4.187022899395385,17839.786234343595,0.8287075443559462
77,1575.4180919714272,3566.786977827549,8.49311543063315e-05,25.924123271582978,-0.8451101541771155,4.186129718621304,18145.079074424655,0.8272746966996676
78,1559.0171598289162,3560.5119361346588,8.463301688263827e-05,25.919923773990664,-0.8412561942072184,4.186561688641177,17985.512627291264,0.8258486468301655
79,1613.9411328996066,3562.220640797168,8.355333853188318e-05,25.924237586303544,-0.8472182396366436,4.18561844597341,18306.760521842472,0.8244288137413727
80,1572.5461095969658,3585.3853647280484,8.3315853287802e-05,25.920404830081157,-0.8434905829862519,4.186010006309518,18164.560687209865,0.823015108893353
81,1491.7230646426324,3601.271018883912,8.261876519614214e-05,25.908139640754445,-0.8318542792635021,4.187304048617468,17696.85086719611,0.8194562395390049
82,1544.9716158974916,3596.709920204943,8.200127549929347e-05,25.912197195597084,-0.8371378409144351,4.186499947044334,17973.92449564227,0.8180646590814573
83,1584.4416142383125,3612.8230385791976,8.122645341666034e-05,25.916815984159303,-0.8433125137873706,4.18556901114131,18295.75443812957,0.8166792071981752
84,1580.7553810218815,3606.358840791043,8.100928696671075e-05,25.914063851612603,-0.8409268469521362,4.185798603275816,18209.834750408416,0.8152999425742365
85,1579.3423249106854,3628.9641469197813,8.0644563086563e-05,25.915011915902987,-0.8426019548707133,4.185468342385423,18318.294712265935,0.813926881666684
86,1600.9755947035737,3624.6099414257333,8.032332548924166e-05,25.915338301260192,-0.843809866216865,4.1852116893625535,18403.56628175719,0.8125595048817711
87,1476.885625075549,3633.536623400869,8.015682936204568e-05,25.900929877653912,-0.8281187267826003,4.187196826659748,17676.408303231314,0.8111979064376632
88,1624.2120184954256,3624.718810683582,8.001712333698292e-05,25.914847185068698,-0.8445592176841505,4.184911649819717,18499.941682398374,0.80984278956828
89,1624.0359954545274,3628.5417493341956,7.981620582284826e-05,25.91380077940374,-0.8440169557218841,4.184900122307999,18500.74172469516,0.8084931490592133
90,1473.5955209140666,3635.411004340276,7.89718580611453e-05,25.896056970859203,-0.8245801211920387,4.187360720209621,17596.836678628268,0.8071490787913501
91,1666.181267964188,3644.6540136826225,7.899739177682358e-05,25.915500408891685,-0.8479158904696134,4.1840570670687995,18786.189397239075,0.803784000059122
92,1643.1005624472164,3640.056853643153,7.883536896344419e-05,25.91178417147837,-0.8439837507508748,4.184565313356037,18605.060030912726,0.8024593523761316
93,1550.0205092579126,3656.1047956733964,7.845881362262934e-05,25.901536964816945,-0.8333765345544654,4.185921885825572,18112.44455366203,0.8011409059602078
94,1540.110721739009,3644.659403501544,7.80894536736472e-05,25.897611735971275,-0.8294968567672656,4.1863337639277765,17956.86775341338,0.7998278399730866
95,1594.9689267771319,3652.850412568543,7.835003782150421e-05,25.903732208496187,-0.8366608364498889,4.185334468014678,18325.265562016855,0.7985198761579314
96,1651.0370662515052,3655.107798856683,7.85637602552132e-05,25.90917379024716,-0.8431661606226124,4.184391951993795,18666.411687533022,0.797217546585018
97,1505.5359909478575,3648.8136818627827,7.728108598935995e-05,25.890934566090245,-0.8232016203585258,4.186925676179801,17719.80535566175,0.7959212875595534
98,1651.5348479752429,3654.3831329988316,7.861273741680691e-05,25.90729944440062,-0.8418832994919908,4.184477542212935,18637.70636213467,0.7946293866137597
99,1620.2623931709677,3648.122090222314,7.774975960886388e-05,25.90210591319312,-0.8364117569744101,4.18514992095041,18390.108744058078,0.7933437254953527
100,1475.2986485469155,3660.094493458513,7.624584042748364e-05,25.88563355525012,-0.8183457913677252,4.187326126305971,17552.986945994613,0.7920621263629666
101,1692.3645909237675,3647.767888266593,7.853429487817559e-05,25.90832839306301,-0.8439989140962292,4.1840350201559255,18801.794595887575,0.790786792909811
102,1717.6194042516872,3644.954813362565,7.818556708495336e-05,25.91061141030204,-0.8467288504641491,4.183644289123657,18939.151401614286,0.7895165201131696
103,1616.3446423565038,3649.7201279639266,7.797760901815526e-05,25.89845697046352,-0.8335773177847468,4.1853579928929046,18320.964378712513,0.7882515453356297
104,1646.695031861309,3653.6654431256466,7.816021494594372e-05,25.901691680955523,-0.8372055393065825,4.184850999874005,18517.020087664045,0.7869913990679731
105,1639.6019940436818,3651.3432920956984,7.763131188160376e-05,25.90028053467185,-0.835973316418459,4.184993629334477,18457.877297736508,0.7857371241408865
106,1735.717448280193,3651.8751367968507,7.834217013203207e-05,25.91005924658184,-0.846900809555109,4.183473268405246,19030.018446897186,0.7844873693525739
107,1584.3299995735288,3645.6477280557156,7.655942440672539e-05,25.892080445701108,-0.827240480166332,4.186034396025384,18061.527307375396,0.7832430991103992
108,1634.2481214888394,3639.6244734576903,7.757489306704432e-05,25.896486195320268,-0.8321131729532929,4.18539878759293,18316.019805726013,0.7820037479338982
109,1557.2452732808888,3640.376518055331,7.593807212808758e-05,25.886537601539267,-0.8213319186244972,4.186663128672207,17825.705228720857,0.7807694209677543
