Cycle,CC_Duration_seconds,CV_Duration_seconds,Voltage_Slope_at_38V,Avg_Temperature_during_CCCV_Celsius,Avg_Current_during_CCCV,Avg_Voltage_during_CC,Energy_during_CCCV_VAs,SoH_at_Cycle_End
17,2017.5860597307328,2895.8535275833565,9.109388608782507e-05,26.06093102489801,-0.9057860975009969,4.180719180037204,18550.103414098965,0.9466686971911819
18,2017.1608985311468,2904.2332699370454,9.249108440085446e-05,26.05872483788338,-0.905587173913564,4.180841645150541,18576.92731054841,0.9443434464367602
19,2058.634838494123,2913.888809974829,9.626003417120485e-05,26.06057150080541,-0.9103818201065021,4.18023819186132,18865.56045692716,0.9420409531865662
20,2022.2370034939377,2922.8522312593414,9.594147289490942e-05,26.05493574020567,-0.9058129237675425,4.180994745341792,18672.194079376644,0.9397597792001328
21,2018.8858621737454,2952.341820041882,0.00010038567067487472,26.04956691549031,-0.9055579775330777,4.181195671450796,18767.06562226333,0.9341410890954461
22,1992.861196282087,2954.5518799752463,0.00010019785854880128,26.04495430550309,-0.9015455289185642,4.181854335248023,18598.675033567768,0.9319319335524776
23,2015.1971723369788,2963.785937438952,0.00010330197765300725,26.045170300987063,-0.9040034216108822,4.18154953916078,18766.477823667898,0.9297424290148448
24,2033.312448185985,2973.1618722875137,0.0001059136088286533,26.044990927147506,-0.9059373297003344,4.181301991548211,18908.901655096033,0.9275718584936892
25,1972.9393194151344,2990.266762746731,0.0001046885100640417,26.037747105710025,-0.8993345602827043,4.182305177644692,18615.313014967676,0.9254200436129545
26,1991.1070221929112,2990.5037257811055,0.00010674854328063949,26.03695945387963,-0.9004204099411846,4.182194354196771,18706.23357104237,0.9232862713271383
27,1971.8218445477542,3000.8836045202333,0.00010722268390947823,26.03321670622888,-0.8977153451010179,4.182607139721163,18619.376394217106,0.9211699556370472
28,1938.495132468408,3010.4114632847486,0.00010689358945660879,26.028037310366912,-0.893428857724242,4.183248809536543,18445.9329452194,0.9190709965589332
29,1965.2468404467218,3019.9654085953953,0.00010965436663942091,26.02896564682482,-0.8964630195749484,4.182830679808285,18641.656331201717,0.9169890539978927
30,1978.0166908403626,3030.49506146356,0.00011132388022989936,26.027992581020502,-0.897810664341453,4.182648021596505,18755.758725891992,0.9149229853286578
31,1944.167230317369,3054.5763183707604,0.00011224482016588752,26.020956062248015,-0.8933654961304077,4.1833165869384485,18630.86688857297,0.9098289428411643
32,1952.1952790934592,3064.1547369400505,0.00011290503470139102,26.01982419869856,-0.8938048010238494,4.18321536143305,18704.982024459976,0.9078184731274913
33,1948.2942809263477,3073.465478407452,0.00011303051642176654,26.017925499518633,-0.8931879990868966,4.183293812268141,18712.73562367911,0.9058234220171024
34,1891.4910201994935,3094.5465891245985,0.0001124685227631532,26.011499150004727,-0.8873142617771153,4.1841469537600045,18462.999750980965,0.903843516670842
35,1925.906832632143,3092.7029119561194,0.00011306028265569562,26.012429118894904,-0.8900682428756068,4.183719238437882,18638.441476647655,0.9018761892439376
36,1863.0336985964095,3103.5489772987785,0.00011237499292363409,26.004305590408375,-0.8820943642117361,4.1848572571887,18287.3657425867,0.8999240756954692
37,1900.3001321621705,3113.328072886681,0.00011265857767260579,26.006625422707565,-0.886543860749451,4.184181426217869,18549.20281060206,0.8979850250758445
38,1836.52624267363,3133.209987869952,0.00011222505844439568,25.999434075835,-0.8796433561504136,4.185147835550466,18249.983909823914,0.8960608008767835
39,1847.8516574776731,3133.3074543010443,0.00011237369384594145,25.998048985763216,-0.8797065448077822,4.185107058744928,18292.948574663937,0.8941494686586308
40,1854.0446638769936,3143.630949411541,0.00011193141152149311,25.99719694619078,-0.880476842377507,4.1849727891575474,18368.766413759917,0.89225140270629
41,1825.2464094208553,3177.1190100188833,0.00011071060018751772,25.99175249966186,-0.8777070446882299,4.1852520894997935,18329.90609249478,0.887575909352729
42,1783.9981948873028,3191.195273884805,0.0001105935534724059,25.986221916344,-0.8727971473045256,4.1858862017556495,18132.47728542881,0.8857219829336304
43,1787.3931763758883,3193.0008971369825,0.00011020238811066188,25.984258337699185,-0.8719314976228038,4.185936886680693,18133.70257638731,0.8838800740898072
44,1769.4057332635857,3198.2009751915466,0.0001097247642903379,25.98061177054048,-0.8691126795483215,4.1862872557941735,18030.94262461387,0.8820499475625544
45,1759.6855802428909,3222.3688008731697,0.00010897434818926688,25.979380261464584,-0.8694788399874266,4.186187773032881,18090.301730185914,0.8802312995561039
46,1742.6055961451493,3221.5629381185863,0.00010860881962007282,25.97425819259084,-0.8654790005922135,4.186661690860545,17945.4907897892,0.8784245643759142
47,1775.5159147160593,3229.341763810953,0.00010733333458723057,25.977018205513783,-0.8695665575962047,4.186003076316393,18173.559907197327,0.8766287178448896
48,1805.2570012807846,3242.632635303773,0.00010582708532509699,25.97910593945966,-0.8735293138583887,4.185330450917152,18408.738799667,0.8748442063665705
49,1745.9622378018685,3255.3103553941473,0.00010625166104194506,25.971567081194532,-0.8657962801207677,4.1863551285005505,18083.986886846225,0.8730701271837715
50,1789.2001328561455,3262.201597817242,0.00010426040754654697,25.97421706112967,-0.8709885168062654,4.185523579918443,18369.104864824723,0.87130740014235
51,1737.0146683298517,3288.7573047741316,0.00010320982767068887,25.965633457394162,-0.8642122454496022,4.186282323696925,18138.588594724097,0.8669782210499828
52,1659.0281569375657,3307.9406823019963,0.00010363666240987071,25.956794334319262,-0.8552433162059336,4.187444596295704,17747.917538118712,0.865251617254338
53,1732.9706071212422,3321.807553172577,0.00010111901350918703,25.96400079373185,-0.8651352213924809,4.1859492834335095,18260.34493288665,0.8635347146121098
54,1746.2010492729023,3321.6691449554637,0.00010010420953815782,25.96282530731448,-0.8651634989720628,4.185821416640259,18307.26967020652,0.8618282507168231
55,1628.921106341295,3332.245591106359,0.00010141252409750535,25.949008776009208,-0.8501526752990339,4.187833500955847,17624.006345022743,0.8601310402530117
56,1643.1364099844359,3347.9517800849862,0.00010019448232372052,25.95011895728292,-0.8527786938959393,4.1873904404483175,17782.03026931619,0.8584438059770396
57,1696.0592854784336,3364.073995258659,9.818837721239926e-05,25.955198140207678,-0.8601227904561155,4.186239524974869,18175.36626508114,0.8567659460225495
58,1649.9574503384065,3379.628175927559,9.81548433072986e-05,25.94950251844985,-0.8547349961003751,4.186895754687526,17956.78058694234,0.8550974450383197
59,1606.4287916452158,3375.301642143633,9.81028056983857e-05,25.94206583780586,-0.8472874509163607,4.187810089947905,17636.931988831617,0.8534380985059052
60,1611.3315338057,3386.424257548293,9.717157129215254e-05,25.941580871708126,-0.8477703128527649,4.187617513691037,17702.358797358174,0.8517884390066408
61,1671.7380636830349,3414.2758100102656,9.378295321426852e-05,25.94554306065854,-0.8554903803959438,4.186244883544965,18169.41289303384,0.8477516502489877
62,1608.1676928731613,3424.2925584064797,9.415729577406592e-05,25.93756626995843,-0.8475003236663693,4.187275990835203,17816.999500011923,0.8461319382972707
63,1591.7329598807264,3435.263956496492,9.350568695349129e-05,25.934690139705495,-0.8452666291245371,4.187445056513569,17751.771006840194,0.8445213290897138
64,1556.7539760144427,3452.7494864510372,9.305088368045597e-05,25.930461043542415,-0.8414407929348865,4.187830712438812,17612.399243541186,0.8429180925843143
65,1640.204508667579,3465.6431893755216,9.07060456059039e-05,25.939032231416142,-0.8527378325372597,4.186158518160745,18180.579149757756,0.8413237712204371
66,1612.2809282436501,3466.4441022751853,9.05257690843285e-05,25.933939502821083,-0.8479581880792253,4.186718597966093,17986.31631002674,0.8397377335002977
67,1591.7747027075384,3479.9184461915866,9.006595493023933e-05,25.930940113837824,-0.8456016186020496,4.186923957758149,17912.777619421453,0.8381598764732833
68,1575.6477468414232,3496.9303480621893,8.934735086292209e-05,25.92853835370624,-0.8440457122722967,4.186999118183153,17883.32674043517,0.8365898653630818
69,1582.6525141645689,3497.5996782334987,8.855396453413822e-05,25.927622432385707,-0.8440042719906456,4.186895553558306,17908.708284181634,0.8350276822323788
70,1595.990583556937,3507.9325356257614,8.766370322995862e-05,25.92815366644311,-0.8456816585022294,4.186547443486915,18025.44428555399,0.8334735724827238
71,1523.6941068291198,3532.0525524239056,8.679168592507988e-05,25.91750889446244,-0.8360286948035931,4.187549501272968,17657.92712831248,0.8296904097278682
72,1572.9270452861674,3557.094407533761,8.541250075107254e-05,25.923809884051682,-0.8443377496610691,4.186309487482099,18086.828296209944,0.8281622752061002
73,1577.6969049377367,3557.590422438225,8.482354679414938e-05,25.922405311377034,-0.8437228470253851,4.186275420468446,18091.86933640459,0.8266415817639834
74,1550.2249331660569,3570.282061944017,8.44629929949766e-05,25.918812787724324,-0.8407482835478454,4.186580517033452,17978.169526939368,0.8251286621402092
75,1545.8517397851683,3566.6057743970305,8.390059043214722e-05,25.916021936090015,-0.8383049028941243,4.1867863886574606,17899.02140000627,0.82362256349235
76,1642.2301134043373,3573.8022491091397,8.269924668950421e-05,25.925562206509344,-0.8502137554248669,4.184992136561734,18508.496093991656,0.822124058962738
77,1587.1752498184796,3581.301708038198,8.271453361789229e-05,25.91851983311263,-0.8430261289724438,4.185907673216082,18190.822914955894,0.8206325701746344
78,1458.9446859015152,3589.9637021110393,8.257069480342195e-05,25.90274014439334,-0.8258998487171486,4.188022197056831,17422.83698552992,0.8191478486203015
79,1568.4996952135116,3596.17970872391,8.200133358168826e-05,25.914099909256187,-0.8399159080955461,4.186110316442308,18111.561200741507,0.8176702841401303
80,1606.4464485808276,3601.4794321977533,8.13255692720307e-05,25.91744921203918,-0.8443323818702833,4.185384883195103,18354.154279202776,0.8161994491533874
81,1506.7656064233743,3615.1884319190867,8.071062196305691e-05,25.9036477755354,-0.8305288472433884,4.186993843463853,17766.583045021907,0.8126395260016712
82,1633.0387617042288,3627.5880835219286,8.023902474090135e-05,25.917608408430226,-0.8473979752393311,4.18462260430033,18601.604945023104,0.8111926229496983
83,1623.2474416610785,3626.6079198881052,8.004107553591551e-05,25.914665680335947,-0.8447888059129584,4.184893090116245,18508.11633904079,0.8097518290553438
84,1565.8955400758423,3628.2528689303435,7.982470162225773e-05,25.906933031131842,-0.8365554914406486,4.1859123285451405,18140.051990218897,0.8083182644728453
85,1609.448017965071,3631.904690349009,7.976252736094369e-05,25.910691949376133,-0.8414959354787839,4.1851604551049455,18407.7544686807,0.8068907423859212
86,1599.8309593829326,3635.113082678523,7.954934006127595e-05,25.90853226130673,-0.839680998105884,4.185322847012776,18346.617648842443,0.8054697382779581
87,1581.4409399144351,3650.59198310785,7.935844096658776e-05,25.90737550157445,-0.838705447625993,4.185395745097874,18315.550048032615,0.8040547561817311
88,1587.485236512497,3640.416823396925,7.914571496262651e-05,25.90496975660728,-0.8368483253938683,4.185542172669391,18261.46039553982,0.8026469256102103
89,1540.2669109031558,3642.432518301066,7.850366177035613e-05,25.898547367917956,-0.8301361694367099,4.186332442323794,17963.601991255287,0.8012447194126147
90,1629.9090965855867,3644.216801017523,7.89499009054076e-05,25.907588450304694,-0.8408525675410078,4.184854176852753,18506.180203491098,0.7998490575718652
91,1590.1297628795728,3645.7704215869308,7.821103451264612e-05,25.900633945509053,-0.8342881533781938,4.185582261392843,18233.413123569426,0.7964906804243419
92,1616.2275177701376,3647.6865886817686,7.825546286726465e-05,25.902543207767142,-0.8367276155589325,4.185183457685022,18381.752145802857,0.7951161275158751
93,1636.9195791827515,3647.3120659892447,7.829644974425252e-05,25.903928484799664,-0.8386780862318974,4.1848751555795465,18493.546217919,0.7937484992881098
94,1703.6040394129232,3657.9374194610864,7.84952681404296e-05,25.91135907175071,-0.8473332171699488,4.183620562099929,18948.922574957232,0.7923857226774851
95,1578.6056092195213,3649.753510454204,7.760085240788792e-05,25.895543454673042,-0.8300020467547043,4.185895424560975,18115.48915765221,0.7910295501285378
96,1602.5529962196015,3644.238280576188,7.770187963223284e-05,25.897488386536846,-0.8324629991799587,4.185576434460464,18231.074173101522,0.7896798035316263
97,1605.6322202677839,3649.277463894803,7.770255092973653e-05,25.89646858301123,-0.8316146432353935,4.1855940622368575,18240.69848457068,0.7883357187656818
98,1605.6454950771295,3655.246673743706,7.77105434246559e-05,25.89724014509419,-0.8327729335677114,4.185447221800546,18285.89924407564,0.7869978577952143
99,1736.1453225258738,3655.8230941551737,7.844539840078102e-05,25.910680888036868,-0.8479335721290706,4.18336024801676,19067.948843794107,0.7856654184893
100,1763.389187979512,3640.9924239385873,7.799137858132375e-05,25.911857574816064,-0.8494351965651868,4.183129405791633,19144.05952501558,0.7843392270929073
101,1657.728104322683,3647.7054113349877,7.764753414884508e-05,25.90014784628513,-0.836427273584801,4.184880772583093,18517.6379370825,0.7830181756978115
102,1765.9475265746005,3637.7219946184196,7.825580805290513e-05,25.910590103905015,-0.8483940081370784,4.1832558905002655,19118.93209243422,0.7817041544071808
103,1767.7441521785222,3639.0907563352957,7.823000045265906e-05,25.909762116055006,-0.84756215664896,4.183315653384116,19111.726092397617,0.7803949448521663
104,1767.4504120540805,3636.4579325704835,7.820303963212462e-05,25.909170519471942,-0.8469727867040954,4.1834008187152545,19088.695219520912,0.7790916858898004
